,weight,age,height,size,size_in_num
76119,61,31.0,175.26,XL,4.0
76120,68,30.0,177.8,L,3.0
76121,68,24.0,170.18,XXXL,6.0
76122,56,27.0,172.72,S,1.0
76123,48,28.0,154.94,XXS,0.0
76124,51,30.0,162.56,XXS,0.0
76125,54,32.0,167.64,XXS,0.0
76126,61,32.0,157.48,M,2.0
76127,68,33.0,170.18,XL,4.0
76128,78,33.0,167.64,XXXL,6.0
76129,63,45.0,160.02,XXXL,6.0
76130,58,32.0,167.64,L,3.0
76131,56,36.0,167.64,XXS,0.0
76132,65,25.0,167.64,XL,4.0
76133,64,38.0,177.8,XL,4.0
76134,70,30.0,162.56,XXXL,6.0
76135,62,39.0,172.72,M,2.0
76136,55,26.0,170.18,S,1.0
76137,58,29.0,165.1,L,3.0
76138,72,30.0,177.8,XL,4.0
76139,54,33.0,167.64,XXS,0.0
76140,56,26.0,167.64,S,1.0
76141,58,32.0,165.1,S,1.0
76142,56,23.0,167.64,M,2.0
76143,58,30.0,162.56,XL,4.0
76144,74,27.0,170.18,XXXL,6.0
76145,50,37.0,160.02,S,1.0
76146,48,61.0,160.02,S,1.0
76147,60,30.0,172.72,M,2.0
76148,52,42.0,165.1,S,1.0
76149,58,34.0,160.02,M,2.0
76150,77,35.0,172.72,XXXL,6.0
76151,61,32.0,162.56,L,3.0
76152,58,29.0,157.48,M,2.0
76153,60,34.0,170.18,XL,4.0
76154,63,28.0,154.94,XL,4.0
76155,64,31.0,157.48,M,2.0
76156,63,31.0,172.72,XL,4.0
76157,61,28.0,157.48,M,2.0
76158,65,33.0,160.02,L,3.0
76159,52,37.0,157.48,S,1.0
76160,58,26.0,170.18,M,2.0
76161,86,34.0,162.56,XXXL,6.0
76162,72,38.0,167.64,XL,4.0
76163,65,34.0,170.18,M,2.0
76164,63,34.0,165.1,XL,4.0
76165,54,32.0,175.26,S,1.0
76166,83,22.0,162.56,XXXL,6.0
76167,58,43.0,175.26,S,1.0
76168,57,39.0,160.02,L,3.0
76169,68,23.0,165.1,XL,4.0
76170,54,30.0,152.4,S,1.0
76171,56,31.0,167.64,S,1.0
76172,63,28.0,160.02,XL,4.0
76173,50,27.0,152.4,XXS,0.0
76174,58,37.0,175.26,M,2.0
76175,62,33.0,170.18,M,2.0
76176,54,46.0,175.26,M,2.0
76177,68,30.0,162.56,XXXL,6.0
76178,65,34.0,170.18,XL,4.0
76179,57,28.0,167.64,M,2.0
76180,58,29.0,162.56,M,2.0
76181,63,31.0,170.18,M,2.0
76182,54,30.0,157.48,S,1.0
76183,74,40.0,167.64,XXXL,6.0
76184,58,28.0,170.18,M,2.0
76185,58,31.0,167.64,M,2.0
76186,79,38.0,167.64,XXXL,6.0
76187,88,60.0,187.96,XXXL,6.0
76188,72,30.0,152.4,XXXL,6.0
76189,61,21.0,162.56,M,2.0
76190,77,39.0,165.1,XXXL,6.0
76191,55,41.0,162.56,S,1.0
76192,58,27.0,167.64,S,1.0
76193,68,45.0,180.34,XL,4.0
76194,54,28.0,162.56,S,1.0
76195,49,36.0,167.64,S,1.0
76196,67,37.0,167.64,XL,4.0
76197,65,47.0,175.26,XL,4.0
76198,61,26.0,162.56,XL,4.0
76199,66,40.0,165.1,XL,4.0
76200,63,22.0,160.02,M,2.0
76201,72,39.0,182.88,XL,4.0
76202,65,39.0,162.56,L,3.0
76203,68,28.0,172.72,XL,4.0
76204,45,35.0,152.4,XXS,0.0
76205,60,28.0,170.18,M,2.0
76206,52,31.0,160.02,S,1.0
76207,65,34.0,175.26,M,2.0
76208,58,31.0,177.8,S,1.0
76209,56,37.0,167.64,L,3.0
76210,47,26.0,157.48,S,1.0
76211,65,30.0,170.18,XL,4.0
76212,58,42.0,162.56,L,3.0
76213,58,37.0,162.56,M,2.0
76214,45,38.0,154.94,XXS,0.0
76215,58,40.0,167.64,S,1.0
76216,58,32.0,162.56,M,2.0
76217,79,27.0,180.34,XXXL,6.0
76218,58,42.0,157.48,XL,4.0
76219,72,32.0,172.72,XL,4.0
76220,56,26.0,157.48,L,3.0
76221,63,35.0,162.56,XL,4.0
76222,59,29.0,162.56,XL,4.0
76223,63,26.0,170.18,XXXL,6.0
76224,56,22.0,165.1,M,2.0
76225,48,29.0,162.56,XXS,0.0
76226,65,35.0,167.64,XL,4.0
76227,56,29.0,154.94,M,2.0
76228,54,30.0,175.26,M,2.0
76229,51,33.0,157.48,S,1.0
76230,49,31.0,162.56,S,1.0
76231,58,32.0,172.72,M,2.0
76232,53,27.0,157.48,XL,4.0
76233,61,27.0,165.1,M,2.0
76234,52,54.0,160.02,M,2.0
76235,74,36.0,160.02,XXXL,6.0
76236,58,33.0,165.1,M,2.0
76237,80,46.0,165.1,XXXL,6.0
76238,68,30.0,172.72,XL,4.0
76239,58,28.0,167.64,M,2.0
76240,86,46.0,182.88,XXXL,6.0
76241,49,31.0,162.56,XXS,0.0
76242,79,28.0,160.02,XXXL,6.0
76243,54,35.0,167.64,S,1.0
76244,56,29.0,170.18,M,2.0
76245,51,28.0,167.64,XXS,0.0
76246,58,26.0,170.18,M,2.0
76247,49,30.0,167.64,M,2.0
76248,56,27.0,154.94,L,3.0
76249,65,33.0,165.1,XL,4.0
76250,52,37.0,157.48,S,1.0
76251,54,30.0,162.56,XXS,0.0
76252,54,21.0,160.02,M,2.0
76253,63,36.0,167.64,XL,4.0
76254,56,29.0,165.1,M,2.0
76255,63,24.0,180.34,M,2.0
76256,63,30.0,167.64,L,3.0
76257,56,34.0,160.02,M,2.0
76258,61,31.0,170.18,M,2.0
76259,54,31.0,167.64,S,1.0
76260,48,28.0,157.48,M,2.0
76261,56,30.0,165.1,M,2.0
76262,54,35.0,162.56,S,1.0
76263,72,56.0,160.02,XXXL,6.0
76264,63,33.0,170.18,S,1.0
76265,56,43.0,172.72,S,1.0
76266,74,37.0,172.72,XXXL,6.0
76267,52,33.0,167.64,S,1.0
76268,58,31.0,165.1,M,2.0
76269,55,32.0,157.48,M,2.0
76270,83,32.0,172.72,XXXL,6.0
76271,76,59.0,170.18,XXXL,6.0
76272,63,23.0,162.56,L,3.0
76273,70,31.0,167.64,L,3.0
76274,68,32.0,165.1,M,2.0
76275,61,44.0,172.72,XL,4.0
76276,64,19.0,165.1,L,3.0
76277,54,24.0,157.48,S,1.0
76278,68,26.0,167.64,L,3.0
76279,60,28.0,180.34,S,1.0
76280,63,26.0,157.48,M,2.0
76281,70,25.0,172.72,XL,4.0
76282,61,49.0,177.8,M,2.0
76283,57,30.0,172.72,M,2.0
76284,95,24.0,175.26,XXXL,6.0
76285,63,32.0,172.72,M,2.0
76286,63,35.0,172.72,L,3.0
76287,48,47.0,154.94,S,1.0
76288,55,26.0,170.18,M,2.0
76289,68,46.0,162.56,XXXL,6.0
76290,53,26.0,162.56,S,1.0
76291,92,42.0,177.8,XXXL,6.0
76292,52,32.0,162.56,XXS,0.0
76293,54,24.0,157.48,S,1.0
76294,78,27.0,180.34,XL,4.0
76295,81,31.0,172.72,XXXL,6.0
76296,56,32.0,170.18,M,2.0
76297,58,44.0,162.56,L,3.0
76298,81,37.0,160.02,XXXL,6.0
76299,58,38.0,167.64,XL,4.0
76300,58,42.0,157.48,S,1.0
76301,48,43.0,154.94,S,1.0
76302,58,37.0,167.64,M,2.0
76303,54,44.0,170.18,S,1.0
76304,61,30.0,165.1,M,2.0
76305,95,30.0,160.02,XXXL,6.0
76306,56,41.0,170.18,M,2.0
76307,66,40.0,165.1,L,3.0
76308,56,44.0,167.64,L,3.0
76309,63,25.0,175.26,L,3.0
76310,61,40.0,167.64,M,2.0
76311,68,30.0,162.56,XL,4.0
76312,68,33.0,167.64,XL,4.0
76313,58,41.0,165.1,M,2.0
76314,63,30.0,160.02,XL,4.0
76315,69,35.0,177.8,XXXL,6.0
76316,72,27.0,165.1,XXXL,6.0
76317,61,47.0,167.64,L,3.0
76318,63,33.0,167.64,M,2.0
76319,72,32.0,177.8,XL,4.0
76320,53,34.0,170.18,S,1.0
76321,50,30.0,157.48,XXS,0.0
76322,61,33.0,162.56,L,3.0
76323,58,28.0,162.56,M,2.0
76324,58,55.0,160.02,M,2.0
76325,58,32.0,157.48,S,1.0
76326,74,29.0,167.64,XXXL,6.0
76327,53,42.0,162.56,XXS,0.0
76328,63,33.0,162.56,L,3.0
76329,61,28.0,175.26,S,1.0
76330,81,40.0,172.72,XXXL,6.0
76331,53,39.0,165.1,S,1.0
76332,56,40.0,162.56,XXS,0.0
76333,63,28.0,162.56,XL,4.0
76334,48,31.0,162.56,XXS,0.0
76335,66,60.0,160.02,XXXL,6.0
76336,83,27.0,175.26,XXXL,6.0
76337,61,42.0,167.64,M,2.0
76338,63,21.0,175.26,M,2.0
76339,58,36.0,167.64,M,2.0
76340,70,32.0,170.18,XXXL,6.0
76341,58,31.0,160.02,M,2.0
76342,61,32.0,160.02,L,3.0
76343,54,28.0,167.64,S,1.0
76344,61,31.0,172.72,M,2.0
76345,70,31.0,172.72,XL,4.0
76346,56,19.0,175.26,M,2.0
76347,54,22.0,167.64,S,1.0
76348,63,20.0,165.1,XL,4.0
76349,65,33.0,167.64,XL,4.0
76350,56,31.0,160.02,M,2.0
76351,61,31.0,172.72,M,2.0
76352,43,32.0,152.4,XXS,0.0
76353,48,44.0,162.56,XXS,0.0
76354,52,39.0,167.64,S,1.0
76355,58,44.0,172.72,M,2.0
76356,63,37.0,170.18,M,2.0
76357,48,31.0,154.94,S,1.0
76358,58,48.0,162.56,XL,4.0
76359,63,42.0,172.72,L,3.0
76360,65,51.0,170.18,M,2.0
76361,83,34.0,160.02,XXXL,6.0
76362,52,32.0,162.56,XXS,0.0
76363,49,24.0,167.64,L,3.0
76364,54,30.0,167.64,S,1.0
76365,68,48.0,180.34,XL,4.0
76366,54,24.0,157.48,L,3.0
76367,63,28.0,165.1,M,2.0
76368,58,28.0,167.64,L,3.0
76369,56,28.0,160.02,M,2.0
76370,68,28.0,167.64,L,3.0
76371,53,32.0,160.02,S,1.0
76372,52,38.0,170.18,S,1.0
76373,65,51.0,180.34,XL,4.0
76374,56,33.0,160.02,S,1.0
76375,56,29.0,165.1,M,2.0
76376,73,34.0,160.02,XXXL,6.0
76377,59,44.0,162.56,M,2.0
76378,71,42.0,162.56,XXXL,6.0
76379,68,45.0,165.1,XXXL,6.0
76380,86,30.0,182.88,XXXL,6.0
76381,63,29.0,172.72,XL,4.0
76382,77,30.0,182.88,XXXL,6.0
76383,43,34.0,160.02,XXS,0.0
76384,61,38.0,170.18,M,2.0
76385,65,36.0,177.8,L,3.0
76386,62,30.0,162.56,M,2.0
76387,58,35.0,160.02,S,1.0
76388,53,47.0,162.56,M,2.0
76389,54,45.0,170.18,S,1.0
76390,52,27.0,154.94,M,2.0
76391,82,53.0,167.64,XXXL,6.0
76392,68,29.0,175.26,XL,4.0
76393,49,41.0,162.56,S,1.0
76394,49,33.0,157.48,S,1.0
76395,63,25.0,162.56,XL,4.0
76396,56,24.0,157.48,S,1.0
76397,59,25.0,157.48,XL,4.0
76398,61,32.0,162.56,L,3.0
76399,61,32.0,175.26,S,1.0
76400,54,49.0,165.1,XXS,0.0
76401,56,31.0,154.94,S,1.0
76402,68,25.0,177.8,XL,4.0
76403,61,22.0,172.72,L,3.0
76404,77,53.0,162.56,XXXL,6.0
76405,57,35.0,160.02,S,1.0
76406,54,30.0,170.18,S,1.0
76407,47,25.0,165.1,XXS,0.0
76408,90,33.0,175.26,XXXL,6.0
76409,47,29.0,160.02,XXS,0.0
76410,56,43.0,165.1,L,3.0
76411,51,40.0,157.48,M,2.0
76412,65,30.0,172.72,L,3.0
76413,58,26.0,170.18,M,2.0
76414,61,35.0,172.72,L,3.0
76415,63,32.0,167.64,M,2.0
76416,50,35.0,154.94,S,1.0
76417,63,37.0,152.4,L,3.0
76418,61,27.0,177.8,M,2.0
76419,56,52.0,162.56,L,3.0
76420,74,29.0,170.18,XXXL,6.0
76421,61,36.0,167.64,XXXL,6.0
76422,65,25.0,162.56,M,2.0
76423,65,26.0,172.72,XL,4.0
76424,50,29.0,154.94,XXS,0.0
76425,47,35.0,154.94,XXS,0.0
76426,70,25.0,162.56,XXXL,6.0
76427,57,20.0,160.02,XL,4.0
76428,72,62.0,165.1,XXXL,6.0
76429,61,33.0,167.64,XL,4.0
76430,55,29.0,165.1,S,1.0
76431,61,27.0,160.02,L,3.0
76432,56,24.0,165.1,S,1.0
76433,62,36.0,162.56,L,3.0
76434,54,36.0,165.1,S,1.0
76435,49,22.0,152.4,M,2.0
76436,72,30.0,167.64,XXXL,6.0
76437,53,46.0,165.1,L,3.0
76438,61,29.0,175.26,M,2.0
76439,63,32.0,157.48,M,2.0
76440,72,32.0,154.94,XXXL,6.0
76441,52,36.0,157.48,S,1.0
76442,68,30.0,154.94,XXXL,6.0
76443,57,33.0,162.56,M,2.0
76444,68,32.0,177.8,L,3.0
76445,52,29.0,162.56,S,1.0
76446,65,30.0,165.1,XL,4.0
76447,58,27.0,167.64,S,1.0
76448,58,28.0,160.02,L,3.0
76449,68,32.0,165.1,L,3.0
76450,61,30.0,167.64,M,2.0
76451,61,35.0,165.1,M,2.0
76452,56,29.0,167.64,S,1.0
76453,56,37.0,157.48,M,2.0
76454,113,41.0,180.34,XXXL,6.0
76455,58,29.0,170.18,M,2.0
76456,62,29.0,165.1,XL,4.0
76457,74,35.0,170.18,XL,4.0
76458,54,41.0,162.56,S,1.0
76459,63,36.0,165.1,L,3.0
76460,53,31.0,170.18,M,2.0
76461,72,31.0,157.48,XXXL,6.0
76462,52,37.0,,M,2.0
76463,56,29.0,157.48,S,1.0
76464,61,31.0,177.8,XL,4.0
76465,54,37.0,172.72,M,2.0
76466,64,30.0,172.72,M,2.0
76467,63,44.0,172.72,XL,4.0
76468,54,27.0,170.18,S,1.0
76469,54,33.0,157.48,XXS,0.0
76470,49,38.0,162.56,S,1.0
76471,63,32.0,162.56,XL,4.0
76472,65,38.0,175.26,XL,4.0
76473,72,30.0,167.64,XXXL,6.0
76474,64,36.0,160.02,XXXL,6.0
76475,77,30.0,167.64,XXXL,6.0
76476,53,32.0,160.02,M,2.0
76477,70,31.0,172.72,L,3.0
76478,65,26.0,172.72,M,2.0
76479,68,38.0,175.26,L,3.0
76480,58,31.0,170.18,XL,4.0
76481,49,36.0,154.94,S,1.0
76482,73,30.0,167.64,XXXL,6.0
76483,54,44.0,170.18,S,1.0
76484,55,42.0,177.8,L,3.0
76485,52,49.0,165.1,M,2.0
76486,63,31.0,160.02,L,3.0
76487,68,37.0,172.72,L,3.0
76488,63,38.0,160.02,L,3.0
76489,56,35.0,157.48,M,2.0
76490,52,41.0,157.48,S,1.0
76491,63,28.0,170.18,XL,4.0
76492,63,32.0,175.26,XL,4.0
76493,58,31.0,167.64,M,2.0
76494,56,39.0,165.1,M,2.0
76495,61,45.0,172.72,M,2.0
76496,63,27.0,167.64,M,2.0
76497,47,38.0,152.4,S,1.0
76498,51,38.0,167.64,S,1.0
76499,63,44.0,165.1,L,3.0
76500,56,37.0,165.1,S,1.0
76501,81,26.0,175.26,XXXL,6.0
76502,63,39.0,167.64,M,2.0
76503,54,29.0,170.18,XXS,0.0
76504,68,25.0,167.64,XXXL,6.0
76505,61,30.0,,M,2.0
76506,47,26.0,157.48,XXS,0.0
76507,59,67.0,170.18,L,3.0
76508,56,33.0,162.56,S,1.0
76509,71,35.0,172.72,XXXL,6.0
76510,63,44.0,160.02,L,3.0
76511,58,29.0,167.64,M,2.0
76512,68,43.0,162.56,XXXL,6.0
76513,58,30.0,172.72,S,1.0
76514,63,26.0,157.48,XL,4.0
76515,54,27.0,165.1,L,3.0
76516,58,29.0,165.1,S,1.0
76517,68,24.0,165.1,L,3.0
76518,56,34.0,175.26,M,2.0
76519,52,28.0,172.72,S,1.0
76520,58,31.0,167.64,S,1.0
76521,53,34.0,160.02,XXS,0.0
76522,65,32.0,165.1,XL,4.0
76523,58,33.0,162.56,M,2.0
76524,65,35.0,160.02,XL,4.0
76525,66,52.0,170.18,XL,4.0
76526,61,39.0,165.1,L,3.0
76527,61,38.0,162.56,XL,4.0
76528,57,29.0,162.56,S,1.0
76529,68,27.0,167.64,XL,4.0
76530,56,31.0,157.48,XL,4.0
76531,58,31.0,172.72,M,2.0
76532,63,40.0,154.94,XL,4.0
76533,74,,167.64,XXXL,6.0
76534,53,37.0,162.56,XXS,0.0
76535,49,30.0,167.64,S,1.0
76536,56,36.0,162.56,S,1.0
76537,49,29.0,160.02,S,1.0
76538,79,29.0,177.8,XXXL,6.0
76539,49,34.0,162.56,XXS,0.0
76540,49,34.0,160.02,S,1.0
76541,54,27.0,172.72,M,2.0
76542,58,33.0,165.1,S,1.0
76543,59,57.0,172.72,L,3.0
76544,65,26.0,172.72,M,2.0
76545,95,30.0,172.72,XXXL,6.0
76546,72,33.0,172.72,XXXL,6.0
76547,48,26.0,154.94,S,1.0
76548,65,32.0,182.88,M,2.0
76549,65,27.0,170.18,L,3.0
76550,68,52.0,177.8,XL,4.0
76551,70,34.0,167.64,L,3.0
76552,54,54.0,160.02,L,3.0
76553,72,39.0,167.64,XL,4.0
76554,67,32.0,165.1,L,3.0
76555,68,41.0,170.18,L,3.0
76556,49,30.0,157.48,S,1.0
76557,56,27.0,165.1,M,2.0
76558,68,39.0,154.94,XXXL,6.0
76559,113,32.0,182.88,XXXL,6.0
76560,86,37.0,172.72,XXXL,6.0
76561,72,30.0,162.56,XXXL,6.0
76562,74,39.0,167.64,XL,4.0
76563,63,32.0,165.1,L,3.0
76564,74,31.0,175.26,XXXL,6.0
76565,45,32.0,162.56,XL,4.0
76566,52,35.0,167.64,S,1.0
76567,68,30.0,160.02,M,2.0
76568,56,44.0,165.1,L,3.0
76569,63,31.0,170.18,L,3.0
76570,63,35.0,167.64,M,2.0
76571,74,30.0,167.64,XXXL,6.0
76572,58,55.0,162.56,L,3.0
76573,68,28.0,165.1,XL,4.0
76574,52,29.0,152.4,S,1.0
76575,54,37.0,157.48,S,1.0
76576,74,36.0,167.64,XXXL,6.0
76577,65,30.0,177.8,L,3.0
76578,70,29.0,165.1,XL,4.0
76579,58,29.0,172.72,S,1.0
76580,58,30.0,165.1,XXS,0.0
76581,56,18.0,160.02,S,1.0
76582,54,56.0,160.02,L,3.0
76583,65,22.0,167.64,L,3.0
76584,58,28.0,170.18,M,2.0
76585,83,35.0,162.56,XXXL,6.0
76586,59,30.0,157.48,M,2.0
76587,50,32.0,157.48,S,1.0
76588,69,42.0,170.18,XL,4.0
76589,58,39.0,162.56,M,2.0
76590,63,32.0,165.1,M,2.0
76591,58,35.0,154.94,M,2.0
76592,61,34.0,170.18,S,1.0
76593,43,34.0,162.56,S,1.0
76594,63,47.0,160.02,XL,4.0
76595,53,36.0,154.94,S,1.0
76596,52,37.0,157.48,S,1.0
76597,65,53.0,172.72,XL,4.0
76598,58,29.0,157.48,M,2.0
76599,99,27.0,175.26,XXXL,6.0
76600,49,20.0,157.48,S,1.0
76601,49,33.0,165.1,XXS,0.0
76602,86,31.0,170.18,XXXL,6.0
76603,58,21.0,170.18,S,1.0
76604,74,29.0,172.72,XXXL,6.0
76605,58,39.0,175.26,S,1.0
76606,56,27.0,160.02,S,1.0
76607,54,32.0,160.02,S,1.0
76608,56,35.0,162.56,M,2.0
76609,54,32.0,172.72,M,2.0
76610,61,46.0,160.02,XL,4.0
76611,52,21.0,157.48,L,3.0
76612,64,31.0,165.1,L,3.0
76613,61,28.0,167.64,XL,4.0
76614,70,31.0,162.56,XXXL,6.0
76615,57,30.0,160.02,M,2.0
76616,63,28.0,170.18,M,2.0
76617,79,32.0,160.02,XXXL,6.0
76618,58,25.0,165.1,M,2.0
76619,65,42.0,172.72,XL,4.0
76620,60,33.0,175.26,M,2.0
76621,56,43.0,160.02,XL,4.0
76622,58,33.0,167.64,M,2.0
76623,49,48.0,162.56,S,1.0
76624,65,43.0,165.1,M,2.0
76625,58,41.0,162.56,S,1.0
76626,56,43.0,165.1,S,1.0
76627,58,34.0,167.64,M,2.0
76628,56,25.0,170.18,S,1.0
76629,61,53.0,160.02,M,2.0
76630,58,33.0,154.94,M,2.0
76631,77,28.0,160.02,XXXL,6.0
76632,50,32.0,167.64,S,1.0
76633,61,40.0,162.56,M,2.0
76634,63,38.0,172.72,L,3.0
76635,56,30.0,162.56,M,2.0
76636,61,32.0,162.56,L,3.0
76637,56,24.0,172.72,M,2.0
76638,58,28.0,167.64,S,1.0
76639,47,30.0,154.94,S,1.0
76640,52,30.0,157.48,S,1.0
76641,47,34.0,154.94,S,1.0
76642,61,39.0,160.02,XL,4.0
76643,48,38.0,162.56,S,1.0
76644,48,20.0,157.48,XXS,0.0
76645,52,30.0,160.02,M,2.0
76646,86,30.0,167.64,XXXL,6.0
76647,56,35.0,167.64,M,2.0
76648,62,49.0,157.48,M,2.0
76649,56,50.0,175.26,S,1.0
76650,49,33.0,157.48,XXS,0.0
76651,56,34.0,167.64,M,2.0
76652,68,31.0,172.72,XL,4.0
76653,54,33.0,165.1,M,2.0
76654,58,40.0,170.18,XXS,0.0
76655,74,51.0,165.1,XXXL,6.0
76656,63,36.0,167.64,XL,4.0
76657,68,45.0,167.64,M,2.0
76658,72,26.0,167.64,XXXL,6.0
76659,51,31.0,167.64,XXS,0.0
76660,68,28.0,182.88,L,3.0
76661,58,31.0,167.64,M,2.0
76662,52,44.0,154.94,M,2.0
76663,65,26.0,172.72,L,3.0
76664,65,33.0,172.72,L,3.0
76665,68,23.0,170.18,XL,4.0
76666,54,28.0,160.02,S,1.0
76667,68,31.0,165.1,XL,4.0
76668,56,58.0,160.02,XL,4.0
76669,52,42.0,165.1,S,1.0
76670,60,32.0,165.1,M,2.0
76671,56,31.0,157.48,S,1.0
76672,54,37.0,162.56,XXS,0.0
76673,68,43.0,170.18,XL,4.0
76674,51,31.0,162.56,S,1.0
76675,58,42.0,160.02,M,2.0
76676,58,35.0,175.26,M,2.0
76677,62,30.0,170.18,M,2.0
76678,61,29.0,167.64,XL,4.0
76679,76,33.0,165.1,XXXL,6.0
76680,65,22.0,172.72,XL,4.0
76681,54,34.0,162.56,S,1.0
76682,74,25.0,165.1,XXXL,6.0
76683,77,28.0,172.72,XXXL,6.0
76684,68,45.0,165.1,M,2.0
76685,65,30.0,172.72,XL,4.0
76686,53,48.0,160.02,S,1.0
76687,102,41.0,157.48,XXXL,6.0
76688,64,42.0,167.64,L,3.0
76689,54,31.0,162.56,M,2.0
76690,81,29.0,167.64,XXXL,6.0
76691,57,21.0,167.64,XL,4.0
76692,68,34.0,177.8,XXXL,6.0
76693,57,30.0,157.48,S,1.0
76694,61,29.0,182.88,M,2.0
76695,63,35.0,165.1,XXXL,6.0
76696,64,27.0,157.48,XXXL,6.0
76697,74,27.0,182.88,XL,4.0
76698,48,31.0,154.94,XXS,0.0
76699,77,29.0,162.56,XXXL,6.0
76700,61,28.0,177.8,M,2.0
76701,58,25.0,167.64,M,2.0
76702,66,43.0,177.8,XL,4.0
76703,90,27.0,180.34,XXXL,6.0
76704,57,47.0,170.18,L,3.0
76705,72,37.0,167.64,XL,4.0
76706,58,30.0,167.64,M,2.0
76707,77,21.0,167.64,XXXL,6.0
76708,57,29.0,167.64,S,1.0
76709,62,40.0,162.56,L,3.0
76710,58,35.0,167.64,M,2.0
76711,65,40.0,170.18,XL,4.0
76712,53,30.0,160.02,XL,4.0
76713,74,38.0,160.02,XL,4.0
76714,49,31.0,157.48,XXS,0.0
76715,62,35.0,170.18,L,3.0
76716,49,31.0,157.48,S,1.0
76717,54,32.0,162.56,S,1.0
76718,70,32.0,175.26,XL,4.0
76719,63,49.0,170.18,S,1.0
76720,56,35.0,162.56,M,2.0
76721,47,35.0,165.1,XXS,0.0
76722,58,49.0,162.56,M,2.0
76723,65,43.0,180.34,M,2.0
76724,54,36.0,157.48,M,2.0
76725,61,38.0,157.48,M,2.0
76726,54,52.0,160.02,XL,4.0
76727,77,38.0,157.48,XXXL,6.0
76728,56,35.0,165.1,S,1.0
76729,45,31.0,157.48,XXS,0.0
76730,79,47.0,160.02,XXXL,6.0
76731,58,31.0,165.1,M,2.0
76732,58,23.0,160.02,M,2.0
76733,68,35.0,160.02,S,1.0
76734,65,35.0,165.1,XXXL,6.0
76735,56,37.0,157.48,M,2.0
76736,54,23.0,157.48,S,1.0
76737,57,33.0,154.94,M,2.0
76738,63,30.0,172.72,M,2.0
76739,68,35.0,170.18,XL,4.0
76740,61,39.0,162.56,M,2.0
76741,57,58.0,172.72,M,2.0
76742,72,27.0,170.18,XXXL,6.0
76743,63,20.0,165.1,L,3.0
76744,74,36.0,180.34,XL,4.0
76745,70,38.0,162.56,XXL,5.0
76746,63,24.0,170.18,M,2.0
76747,74,41.0,167.64,XXXL,6.0
76748,63,53.0,172.72,XL,4.0
76749,49,29.0,167.64,M,2.0
76750,58,30.0,167.64,S,1.0
76751,53,36.0,157.48,S,1.0
76752,63,41.0,162.56,M,2.0
76753,47,19.0,167.64,M,2.0
76754,83,31.0,165.1,XXXL,6.0
76755,56,29.0,160.02,S,1.0
76756,63,38.0,170.18,M,2.0
76757,53,33.0,165.1,S,1.0
76758,56,29.0,167.64,S,1.0
76759,58,31.0,170.18,M,2.0
76760,67,33.0,175.26,L,3.0
76761,54,29.0,162.56,S,1.0
76762,68,32.0,165.1,XL,4.0
76763,57,40.0,170.18,M,2.0
76764,65,30.0,175.26,L,3.0
76765,56,54.0,160.02,L,3.0
76766,70,31.0,180.34,XL,4.0
76767,58,38.0,160.02,S,1.0
76768,65,29.0,172.72,L,3.0
76769,77,29.0,170.18,XL,4.0
76770,70,33.0,172.72,XL,4.0
76771,61,54.0,165.1,XL,4.0
76772,73,35.0,170.18,XXXL,6.0
76773,54,34.0,165.1,S,1.0
76774,52,23.0,170.18,S,1.0
76775,62,25.0,157.48,XXXL,6.0
76776,72,27.0,162.56,XXXL,6.0
76777,74,47.0,172.72,XXXL,6.0
76778,63,45.0,162.56,XL,4.0
76779,60,34.0,162.56,L,3.0
76780,46,30.0,162.56,XXS,0.0
76781,95,31.0,177.8,XXXL,6.0
76782,53,30.0,157.48,XXS,0.0
76783,65,21.0,160.02,XXXL,6.0
76784,63,46.0,172.72,XL,4.0
76785,58,27.0,170.18,S,1.0
76786,49,32.0,160.02,S,1.0
76787,65,28.0,170.18,L,3.0
76788,63,36.0,172.72,XL,4.0
76789,63,57.0,175.26,XL,4.0
76790,63,32.0,170.18,S,1.0
76791,61,30.0,162.56,L,3.0
76792,94,41.0,165.1,XXXL,6.0
76793,79,30.0,170.18,XL,4.0
76794,52,55.0,160.02,S,1.0
76795,63,30.0,167.64,L,3.0
76796,56,39.0,170.18,S,1.0
76797,54,43.0,157.48,S,1.0
76798,52,30.0,149.86,XXS,0.0
76799,54,40.0,157.48,M,2.0
76800,56,39.0,172.72,XXS,0.0
76801,54,29.0,154.94,S,1.0
76802,63,44.0,170.18,M,2.0
76803,58,48.0,162.56,XL,4.0
76804,65,29.0,167.64,L,3.0
76805,79,38.0,162.56,XXXL,6.0
76806,58,32.0,162.56,M,2.0
76807,59,29.0,170.18,M,2.0
76808,70,32.0,172.72,XXXL,6.0
76809,58,21.0,160.02,XXS,0.0
76810,52,42.0,165.1,XXS,0.0
76811,58,23.0,180.34,M,2.0
76812,58,45.0,154.94,M,2.0
76813,70,21.0,172.72,XL,4.0
76814,61,34.0,167.64,M,2.0
76815,56,33.0,165.1,M,2.0
76816,61,29.0,172.72,M,2.0
76817,53,47.0,160.02,M,2.0
76818,58,26.0,162.56,L,3.0
76819,58,30.0,167.64,M,2.0
76820,58,38.0,167.64,M,2.0
76821,61,32.0,162.56,M,2.0
76822,68,23.0,175.26,L,3.0
76823,63,30.0,170.18,XXS,0.0
76824,90,47.0,172.72,XXXL,6.0
76825,58,26.0,165.1,M,2.0
